date,mktrf,smb,hml,rf,umd
19741017,0.010800,-0.003000,-0.007400,0.00022,0.002200
19741018,0.013800,-0.004600,-0.009200,0.00022,0.005500
19741021,0.016900,-0.006100,-0.012200,0.00022,-0.004600
19741022,-0.003000,0.007100,-0.002800,0.00022,-0.001200
19741023,-0.025200,0.012800,0.003800,0.00022,0.007600
19741024,-0.012000,-0.003400,0.001100,0.00022,0.010400
19741025,-0.000500,0.000100,-0.000100,0.00022,0.002300
19741028,-0.000900,-0.002100,-0.003400,0.00022,0.004000
19741029,0.034200,-0.022600,-0.011400,0.00022,-0.006900
19741030,0.019400,-0.006900,-0.010000,0.00022,-0.009000
19741031,-0.003200,0.004000,0.000000,0.00022,-0.000400
19741101,-0.000300,0.000400,0.000500,0.00027,0.002300
19741104,-0.009500,0.002100,-0.001600,0.00027,0.004400
19741105,0.025600,-0.008900,-0.014100,0.00027,-0.014700
19741106,-0.001200,0.001100,0.002100,0.00027,0.000700
19741107,0.007400,-0.002100,-0.001400,0.00027,-0.006400
19741108,-0.002100,0.002500,0.004700,0.00027,0.002500
19741111,0.003200,0.002100,0.004600,0.00027,-0.002200
19741112,-0.019500,0.004300,0.005400,0.00027,0.011500
19741113,-0.004900,-0.001100,0.000300,0.00027,0.003000
19741114,-0.002900,-0.002300,0.006100,0.00027,0.005100
19741115,-0.014400,0.006200,0.005000,0.00027,0.005200
19741118,-0.035700,0.006600,0.008000,0.00027,0.010600
19741119,-0.016500,-0.002200,0.002700,0.00027,-0.001300
19741120,-0.004500,-0.002700,0.001400,0.00027,0.005700
19741121,0.004900,-0.003300,-0.008600,0.00027,-0.006300
19741122,0.010800,-0.005500,-0.001500,0.00027,0.000600
19741125,-0.001000,-0.002100,-0.005400,0.00027,0.002300
19741126,0.009500,-0.004500,-0.006900,0.00027,-0.005100
19741127,0.006000,-0.001800,-0.001500,0.00027,0.004200
19741129,0.000700,-0.001600,-0.003000,0.00027,-0.001800
19741202,-0.025100,0.005600,0.005800,0.00033,0.006600
19741203,-0.014700,-0.000300,0.000600,0.00033,0.002200
19741204,0.002000,-0.008100,-0.000700,0.00033,0.002200
19741205,-0.019400,0.000500,0.007000,0.00033,0.007500
19741206,-0.017500,-0.000100,0.000400,0.00033,0.003400
19741209,0.005300,-0.014900,-0.007000,0.00033,0.000400
19741210,0.022700,-0.015300,-0.005300,0.00033,0.002000
19741211,0.006400,-0.005500,0.001900,0.00033,0.002700
19741212,-0.004100,-0.002300,0.001000,0.00033,0.001700
19741213,-0.005800,0.000800,0.000800,0.00033,0.003200
19741216,-0.009200,0.000000,0.003900,0.00033,0.008800
19741217,0.013200,-0.013600,-0.008900,0.00033,-0.000800
19741218,0.004600,-0.000300,0.000000,0.00033,0.001000
19741219,-0.003700,0.001400,0.000900,0.00033,0.000400
19741220,-0.011500,0.002500,0.004700,0.00033,0.005500
19741223,-0.014700,0.002300,0.002000,0.00033,0.004700
19741224,0.013000,-0.006700,-0.001800,0.00033,-0.008700
19741226,0.008700,-0.001400,-0.000300,0.00033,-0.006300
19741227,-0.004200,0.002900,0.000300,0.00033,0.001900
19741230,-0.000800,-0.003700,-0.004000,0.00033,0.001000
19741231,0.021800,0.005800,-0.000400,0.00033,-0.017900
19750102,0.024800,0.003100,0.013600,0.00026,-0.019400
19750103,0.008000,0.004300,0.013900,0.00026,-0.009500
19750106,0.007800,0.007200,0.015600,0.00026,-0.010000
19750107,0.000000,0.008800,0.006800,0.00026,-0.011100
19750108,-0.011600,0.011400,0.008000,0.00026,-0.004100
19750109,0.016000,-0.005000,-0.000700,0.00026,-0.014800
19750110,0.021200,0.005500,0.002000,0.00026,-0.015400
19750113,-0.003500,0.012500,0.010000,0.00026,-0.006000
19750114,-0.007800,0.007500,0.003200,0.00026,0.000300
19750115,0.006800,0.000100,-0.005200,0.00026,-0.004600
19750116,0.001300,0.007500,-0.003500,0.00026,-0.007400
19750117,-0.012400,0.008300,0.003000,0.00026,0.009300
19750120,0.000000,-0.003400,0.001200,0.00026,0.000000
19750121,-0.004300,0.002300,0.008600,0.00026,0.002700
19750122,0.010800,-0.006200,-0.002900,0.00026,-0.007600
19750123,0.005100,0.005300,-0.000900,0.00026,-0.002600
19750124,0.012500,0.001000,0.006100,0.00026,-0.008700
19750127,0.033500,0.000000,-0.003300,0.00026,-0.020400
19750128,0.004600,0.006600,-0.005600,0.00026,-0.005700
19750129,0.015500,0.002000,-0.002400,0.00026,-0.015600
19750130,-0.011300,0.011200,0.000800,0.00026,0.000600
19750131,0.009800,0.001700,-0.000100,0.00026,-0.006700
19750203,0.012400,0.004100,0.001500,0.00023,-0.009300
19750204,-0.003200,0.004000,-0.010300,0.00023,0.006900
19750205,0.016300,-0.003600,-0.006700,0.00023,-0.006700
19750206,-0.001300,0.007400,-0.000300,0.00023,0.000400
19750207,-0.000300,-0.001800,-0.002200,0.00023,0.002900
19750210,-0.003000,0.001600,-0.002200,0.00023,0.002700
19750211,0.001700,-0.002800,-0.005500,0.00023,-0.002500
19750212,0.015700,-0.005600,-0.005100,0.00023,-0.007100
19750213,0.013200,-0.000300,-0.008000,0.00023,-0.003400
19750214,0.005100,-0.000800,-0.005000,0.00023,-0.003000
19750218,-0.006800,0.001000,0.006800,0.00023,0.007600
19750219,0.004700,-0.003400,-0.002700,0.00023,-0.003300
19750220,0.009300,-0.003300,-0.004600,0.00023,-0.002900
19750221,0.004400,0.000400,-0.001400,0.00023,-0.001200
19750224,-0.012800,0.006900,0.000900,0.00023,0.001000
19750225,-0.022500,0.001800,0.001200,0.00023,0.009800
19750226,0.008500,-0.003300,0.000100,0.00023,-0.001400
19750227,0.005000,0.003300,-0.004600,0.00023,-0.001700
19750228,0.008600,-0.004600,0.005500,0.00023,-0.005800
19750303,0.017100,-0.005100,0.002900,0.00021,-0.011600
19750304,0.006900,-0.001700,0.000300,0.00021,-0.000500
19750305,-0.007500,0.002000,0.003400,0.00021,0.000500
19750306,0.008800,-0.000700,0.004100,0.00021,-0.007700
19750307,0.007500,0.006300,0.002000,0.00021,-0.003400
19750310,0.007400,0.004400,0.005700,0.00021,-0.005200
19750311,-0.005300,0.008600,0.005800,0.00021,-0.000300
19750312,-0.009000,0.002100,0.003800,0.00021,0.001700
19750313,0.002600,0.007300,-0.006700,0.00021,-0.001600
19750314,0.013600,0.006400,-0.001800,0.00021,-0.005800
19750317,0.013600,0.001200,0.004300,0.00021,-0.006500
19750318,-0.009000,-0.002600,0.002000,0.00021,0.004500
19750319,-0.008900,0.003000,-0.001100,0.00021,0.000400
19750320,-0.006800,0.006600,-0.001100,0.00021,-0.003500
19750321,-0.002100,-0.000400,0.000000,0.00021,0.003200
19750324,-0.023000,-0.001100,0.001200,0.00021,0.004900
19750325,0.005800,-0.002700,-0.005000,0.00021,0.004300
19750326,0.017600,-0.002200,0.002200,0.00021,-0.000900
19750327,0.003400,0.000800,-0.000400,0.00021,0.002100
19750331,-0.005600,0.003700,0.001100,0.00021,0.001900
19750401,-0.008100,0.001000,-0.003200,0.00020,0.000400
19750402,-0.002300,0.002300,-0.001100,0.00020,0.000500
19750403,-0.010300,0.006000,0.002100,0.00020,0.004000
19750404,-0.005900,0.003600,0.000400,0.00020,0.002200
19750407,-0.006800,-0.000600,-0.000200,0.00020,0.001600
19750408,0.005800,-0.007200,-0.002200,0.00020,0.001300
19750409,0.020000,-0.006400,-0.005200,0.00020,0.000600
19750410,0.010200,-0.004500,0.002300,0.00020,0.001000
19750411,0.005800,0.003200,0.000000,0.00020,-0.000100
19750414,0.015500,-0.002100,-0.004100,0.00020,-0.001100
19750415,0.006600,-0.003500,0.001400,0.00020,-0.002900
19750416,0.003900,-0.000700,-0.001400,0.00020,0.000200
19750417,0.007300,-0.001100,0.001200,0.00020,-0.000600
19750418,-0.009000,0.009000,0.001100,0.00020,-0.000800
19750421,0.010800,0.000700,0.002200,0.00020,0.000600
19750422,-0.002700,0.001000,0.002300,0.00020,-0.002000
19750423,-0.010400,0.002000,-0.001800,0.00020,-0.000800
19750424,-0.000200,0.000300,0.002800,0.00020,0.002300
19750425,0.007000,0.001400,0.000600,0.00020,0.000000
19750428,-0.003800,0.000900,0.002000,0.00020,0.003300
19750429,-0.007700,-0.002000,-0.003200,0.00020,0.000600
19750430,0.016500,-0.010200,-0.006700,0.00020,-0.004700
19750501,0.008500,-0.001000,-0.005200,0.00021,-0.002000
19750502,0.012400,-0.005900,-0.003400,0.00021,-0.004300
19750505,0.009600,-0.001300,-0.002700,0.00021,-0.002900
19750506,-0.012700,0.007200,-0.005000,0.00021,-0.000900
19750507,0.004700,0.004000,-0.005300,0.00021,-0.002100
19750508,0.007300,0.002400,0.001800,0.00021,-0.000500
19750509,0.011500,0.000400,0.002200,0.00021,-0.001500
19750512,0.000500,0.001900,-0.001800,0.00021,-0.002900
19750513,0.008100,-0.004800,-0.000900,0.00021,-0.003500
19750514,0.007400,-0.003100,0.001300,0.00021,-0.001800
19750515,-0.007600,0.007500,-0.001500,0.00021,0.003800
19750516,-0.009400,0.006700,-0.000400,0.00021,0.003100
19750519,0.000800,0.000500,0.000900,0.00021,0.001100
19750520,-0.004100,0.005300,-0.002100,0.00021,0.000700
19750521,-0.011300,0.003300,-0.003200,0.00021,-0.002100
19750522,0.003900,0.003300,-0.008200,0.00021,0.001000
19750523,0.012900,-0.000700,-0.002900,0.00021,0.001000
19750527,-0.001000,0.003600,0.000100,0.00021,-0.000200
19750528,-0.006600,0.005100,-0.002600,0.00021,0.000700
19750529,0.000100,0.001400,0.001100,0.00021,0.004900
19750530,0.016200,0.000500,-0.000500,0.00021,0.002800
19750602,0.014200,-0.002000,0.001500,0.00019,0.005800
19750603,0.003300,-0.000500,-0.001700,0.00019,-0.001800
19750604,-0.001900,0.005900,-0.002000,0.00019,-0.005100
19750605,0.001100,0.001800,-0.000700,0.00019,-0.001200
19750606,-0.001100,0.001900,-0.001200,0.00019,-0.001600
19750609,-0.012400,0.002100,0.005500,0.00019,-0.003800
19750610,-0.008400,0.000800,-0.001300,0.00019,-0.002100
19750611,0.001200,-0.001500,0.001500,0.00019,-0.000400
19750612,-0.005100,-0.001900,0.005900,0.00019,0.000000
19750613,0.004800,-0.001000,-0.001000,0.00019,-0.000500
19750616,0.009600,-0.007000,0.001000,0.00019,0.003400
19750617,-0.008400,0.001600,0.002500,0.00019,-0.002000
19750618,-0.002000,-0.001300,0.001500,0.00019,0.001400
19750619,0.017800,-0.004200,-0.001100,0.00019,0.006700
19750620,0.006800,0.001400,0.000400,0.00019,0.002700
19750623,0.010400,0.000400,-0.001400,0.00019,0.003500
19750624,0.006400,-0.000400,-0.001300,0.00019,0.000000
19750625,0.004200,0.002400,-0.000600,0.00019,-0.001700
19750626,0.002200,0.001000,0.002500,0.00019,-0.005000
19750627,0.000200,0.003300,0.001700,0.00019,-0.000400
19750630,0.004700,0.005500,0.001700,0.00019,0.001300
19750701,-0.004100,0.002800,0.003200,0.00022,-0.003200
19750702,-0.007900,0.002300,-0.001100,0.00022,-0.003200
19750703,0.003500,0.005500,-0.000900,0.00022,0.003300
19750707,-0.008300,0.003500,0.000600,0.00022,-0.002000
19750708,-0.001800,-0.002200,0.003800,0.00022,-0.001100
19750709,0.015300,0.000200,0.002500,0.00022,0.007500
19750710,0.000600,0.001800,0.007300,0.00022,0.004500
19750711,-0.000200,0.003500,0.006000,0.00022,0.006600
19750714,0.005500,0.004800,0.001500,0.00022,0.002200
19750715,0.004500,0.002500,0.008500,0.00022,0.002300
19750716,-0.009900,0.003800,-0.000800,0.00022,-0.000400
19750717,-0.009000,0.005000,0.002400,0.00022,0.001300
19750718,-0.003400,0.004900,-0.000200,0.00022,0.004200
19750721,-0.007300,0.004200,-0.001800,0.00022,-0.000500
19750722,-0.011400,-0.000500,-0.002800,0.00022,-0.004700
19750723,-0.014600,-0.002400,-0.002000,0.00022,-0.005900
19750724,-0.003500,-0.006500,-0.005200,0.00022,-0.004100
19750725,-0.008200,0.001900,0.002300,0.00022,-0.000400
19750728,-0.007400,-0.002600,-0.003900,0.00022,-0.005200
19750729,-0.006500,-0.002400,-0.001900,0.00022,-0.006300
19750730,0.007000,-0.004100,-0.000100,0.00022,0.004500
19750731,-0.000100,0.002000,0.000800,0.00022,0.003600
19750801,-0.009800,0.000000,0.002500,0.00023,-0.004000
19750804,-0.009800,0.000300,-0.004700,0.00023,-0.004500
19750805,-0.011300,-0.002800,-0.003400,0.00023,-0.003900
19750806,-0.000100,-0.004300,-0.004800,0.00023,-0.003100
19750807,-0.000500,-0.003400,0.002400,0.00023,-0.001800
19750808,-0.003500,-0.004400,0.000400,0.00023,-0.003300
19750811,0.004700,-0.006600,-0.008200,0.00023,-0.000600
19750812,0.006500,-0.000500,0.001800,0.00023,0.008100
19750813,-0.012200,0.001800,0.005300,0.00023,-0.000600
19750814,-0.005800,0.000300,-0.002400,0.00023,-0.003100
19750815,0.007400,-0.003400,0.001000,0.00023,0.004300
19750818,-0.002200,0.000400,0.001100,0.00023,0.001600
19750819,-0.015700,0.000700,0.004500,0.00023,-0.007800
19750820,-0.020300,0.002400,-0.002600,0.00023,-0.011200
19750821,-0.001200,-0.005500,-0.004100,0.00023,-0.002200
19750822,0.013900,-0.004400,-0.000500,0.00023,0.007700
19750825,0.009500,-0.003100,0.000500,0.00023,0.004500
19750826,-0.011700,0.004200,-0.000800,0.00023,-0.001900
19750827,0.004800,-0.001300,-0.003300,0.00023,0.001400
19750828,0.022600,-0.007500,0.004100,0.00023,0.011100
19750829,0.007200,0.003600,0.002000,0.00023,0.009100
19750902,-0.015600,0.004500,0.002000,0.00025,-0.006200
19750903,0.004600,-0.003100,-0.002100,0.00025,0.002100
19750904,0.001600,-0.000200,0.002300,0.00025,0.002200
19750905,-0.006400,0.002700,0.001900,0.00025,0.001800
19750908,0.001500,-0.002900,0.001400,0.00025,-0.002100
19750909,-0.013600,0.003400,0.005400,0.00025,-0.002800
19750910,-0.011700,-0.000600,-0.000700,0.00025,-0.009100
19750911,-0.003900,0.000600,0.000100,0.00025,0.002900
19750912,-0.002400,0.002900,0.001000,0.00025,0.000200
19750915,-0.005500,0.000100,-0.001200,0.00025,-0.003400
19750916,-0.009500,0.000300,-0.000600,0.00025,-0.005100
19750917,0.001900,-0.003700,-0.001900,0.00025,-0.000500
19750918,0.018300,-0.009800,0.000500,0.00025,0.002100
19750919,0.022200,-0.004100,-0.001900,0.00025,0.008100
19750922,-0.008400,0.004900,0.000800,0.00025,0.003600
19750923,-0.001500,0.000000,-0.003300,0.00025,0.004600
19750924,0.009500,-0.001500,0.001000,0.00025,0.006100
19750925,-0.001800,0.001800,-0.003600,0.00025,0.000500
19750926,0.005000,-0.002500,-0.002800,0.00025,-0.000900
19750929,-0.012400,0.003200,0.005400,0.00025,-0.000900
19750930,-0.014200,0.002100,-0.000700,0.00025,-0.007900
19751001,-0.011600,0.000800,-0.000800,0.00024,-0.007100
19751002,0.008900,-0.006900,-0.002900,0.00024,0.002300
19751003,0.023700,-0.009900,-0.003000,0.00024,0.006300
19751006,0.010200,-0.004300,-0.003200,0.00024,0.002600
19751007,-0.001500,0.000300,-0.003200,0.00024,-0.000600
19751008,0.012100,-0.004300,-0.003700,0.00024,0.002500
19751009,0.004500,-0.002300,-0.000100,0.00024,0.000600
19751010,-0.001000,0.000100,0.001900,0.00024,-0.002400
19751013,0.013400,-0.007200,-0.000400,0.00024,0.002800
19751014,-0.000400,0.002800,-0.000500,0.00024,0.001100
19751015,-0.000700,-0.001100,-0.000100,0.00024,0.001600
19751016,0.001700,-0.000300,0.002700,0.00024,-0.001400
19751017,-0.006000,0.001000,0.000400,0.00024,-0.001800
19751020,0.009400,-0.007900,0.001000,0.00024,0.003400
19751021,0.007800,-0.004300,0.004100,0.00024,0.001400
19751022,0.001800,-0.000200,-0.000800,0.00024,-0.000900
19751023,0.004800,-0.002300,0.005100,0.00024,0.003600
19751024,-0.013300,0.008300,0.003100,0.00024,-0.000600
19751027,-0.001100,-0.002300,0.002200,0.00024,0.000100
19751028,0.007700,-0.001700,-0.001100,0.00024,0.001800
19751029,-0.013500,0.002800,0.000300,0.00024,-0.003900
19751030,-0.001900,0.000000,-0.000200,0.00024,-0.000900
19751031,-0.002600,-0.000600,0.002400,0.00024,0.000200
19751103,-0.009400,0.004500,-0.000100,0.00022,-0.000800
19751104,0.004100,-0.004700,0.000200,0.00022,-0.000800
19751105,0.008300,-0.002100,0.003900,0.00022,0.003700
19751106,0.004300,-0.001000,-0.000500,0.00022,0.002300
19751107,-0.001600,0.002500,0.000600,0.00022,-0.001100
19751110,0.000000,-0.001600,-0.003000,0.00022,-0.002800
19751111,0.006000,-0.000800,0.000900,0.00022,0.005000
19751112,0.014700,-0.002900,0.001600,0.00022,0.004500
19751113,-0.000500,0.001900,0.000200,0.00022,-0.003200
19751114,-0.001200,0.000800,0.001600,0.00022,0.000200
19751117,0.004900,-0.004400,0.003000,0.00022,-0.001100
19751118,-0.005200,-0.000600,0.003600,0.00022,-0.002200
19751119,-0.011000,0.002800,0.001700,0.00022,-0.005700
19751120,-0.004100,0.001600,0.002100,0.00022,-0.000400
19751121,-0.000500,0.000500,0.000200,0.00022,-0.002400
19751124,0.002800,-0.002600,0.000600,0.00022,0.001300
19751125,0.009200,-0.005100,-0.001100,0.00022,0.000500
19751126,0.003000,0.000700,0.000900,0.00022,0.000600
19751128,0.002800,-0.001500,0.002800,0.00022,0.000100
19751201,-0.005900,0.000700,0.001300,0.00022,-0.001100
19751202,-0.015500,0.002800,-0.003900,0.00022,-0.007700
19751203,-0.020700,0.001600,-0.003800,0.00022,-0.011000
19751204,0.001300,-0.004500,0.000000,0.00022,0.000900
19751205,-0.010800,0.005500,0.005300,0.00022,-0.001600
19751208,0.001400,-0.004900,-0.003100,0.00022,0.000400
19751209,0.000900,-0.006700,-0.000500,0.00022,-0.000800
19751210,0.009000,-0.004900,0.000200,0.00022,0.004000
19751211,-0.002500,0.002300,0.001400,0.00022,0.001400
19751212,-0.000800,-0.000600,0.000400,0.00022,-0.001200
19751215,0.001900,-0.004200,-0.001500,0.00022,0.001800
19751216,0.009400,-0.003200,-0.001300,0.00022,0.007300
19751217,0.002900,0.000000,0.001000,0.00022,0.003600
19751218,0.003500,0.000500,0.003400,0.00022,0.000900
19751219,-0.006500,0.005600,0.002000,0.00022,-0.000700
19751222,-0.007300,0.001500,-0.000800,0.00022,-0.000900
19751223,0.005800,-0.005500,0.003200,0.00022,0.003800
19751224,0.008400,-0.001500,0.003900,0.00022,0.001000
19751226,0.009000,-0.002500,0.003500,0.00022,0.001700
19751229,-0.001600,0.000700,0.000200,0.00022,-0.001000
19751230,-0.003800,0.001200,0.000800,0.00022,0.000300
19751231,0.006200,0.008500,0.006000,0.00022,-0.003900
19760102,0.007900,-0.000900,0.012300,0.00022,-0.003900
19760105,0.017800,-0.002500,0.009500,0.00022,-0.003500
19760106,0.012000,0.004300,0.002900,0.00022,-0.000500
19760107,0.005200,0.000600,-0.001700,0.00022,0.002700
19760108,0.006800,-0.001300,0.001800,0.00022,0.002000
19760109,0.004300,0.004000,0.001700,0.00022,0.000100
19760112,0.013000,-0.001200,0.004800,0.00022,0.007200
19760113,-0.007200,0.002700,-0.000700,0.00022,-0.003300
19760114,0.015800,-0.000400,0.007700,0.00022,0.006500
19760115,-0.004500,0.004200,0.003500,0.00022,0.002600
19760116,0.004400,0.002000,0.003100,0.00022,0.005800
19760119,0.012100,-0.000200,0.011600,0.00022,0.004800
19760120,0.004900,0.001100,0.002300,0.00022,0.001700
19760121,-0.004900,0.005800,0.003300,0.00022,0.001000
19760122,-0.001900,0.010000,0.001100,0.00022,0.002800
19760123,0.011500,0.002700,0.004300,0.00022,0.000900
19760126,0.004100,0.004700,0.002400,0.00022,-0.002700
19760127,-0.005200,0.005100,0.002100,0.00022,-0.002400
19760128,-0.004600,0.000200,-0.002000,0.00022,-0.002100
19760129,0.016700,0.000600,0.001400,0.00022,-0.000600
19760130,0.007300,0.000300,0.002800,0.00022,-0.001300
19760202,0.001400,0.003000,0.002400,0.00018,0.000800
19760203,0.004200,0.001500,0.004000,0.00018,-0.004500
19760204,0.008700,0.006100,0.001900,0.00018,-0.002300
19760205,-0.013100,0.006100,-0.002200,0.00018,-0.002600
19760206,-0.008500,0.003500,-0.001400,0.00018,0.001700
19760209,0.002700,0.003400,0.009300,0.00018,0.002500
19760210,0.007900,0.000000,0.005800,0.00018,0.005600
19760211,0.004300,0.004500,0.002200,0.00018,0.001100
19760212,-0.003600,0.008300,0.002400,0.00018,0.000200
19760213,-0.004100,0.007400,0.001100,0.00018,-0.001300
19760217,-0.005200,0.007400,0.006700,0.00018,0.000700
19760218,0.007900,0.004300,0.007000,0.00018,0.005600
19760219,0.015900,0.003600,0.007700,0.00018,0.006900
19760220,0.006700,0.001900,0.002100,0.00018,0.001600
19760223,-0.002900,0.003400,0.001600,0.00018,-0.003100
19760224,0.004900,0.001300,0.008100,0.00018,0.001400
19760225,-0.001600,-0.000900,0.004800,0.00018,0.004400
19760226,-0.014800,0.002900,-0.005900,0.00018,-0.003400
19760227,-0.006800,-0.001700,-0.002500,0.00018,-0.000800
19760301,0.003200,-0.001300,0.004700,0.00017,0.001500
19760302,0.005800,0.002700,0.006700,0.00017,0.006300
19760303,-0.005600,0.003200,0.001800,0.00017,0.001300
19760304,-0.009700,0.003200,-0.004700,0.00017,-0.000600
19760305,0.001200,-0.000500,0.003000,0.00017,0.003200
19760308,0.010100,-0.000900,0.004800,0.00017,0.004800
19760309,0.002700,-0.001700,0.000200,0.00017,-0.001500
19760310,0.003500,-0.002100,0.000900,0.00017,0.002700
19760311,0.008300,-0.003300,-0.003200,0.00017,-0.000300
19760312,-0.008700,0.001000,-0.004300,0.00017,-0.003600
19760315,-0.011200,0.000500,-0.004000,0.00017,-0.004500
19760316,0.009800,-0.004800,0.004200,0.00017,0.000100
19760317,-0.000300,0.003700,0.001800,0.00017,-0.001400
19760318,-0.004100,0.000400,-0.004300,0.00017,-0.008100
19760319,0.000900,-0.000500,-0.001900,0.00017,-0.001200
19760322,0.000600,-0.001100,-0.001100,0.00017,-0.000800
19760323,0.013000,-0.007400,-0.002700,0.00017,-0.002300
19760324,0.010300,-0.002100,-0.003400,0.00017,-0.001500
19760325,-0.005500,-0.000100,0.000100,0.00017,-0.004700
19760326,0.001000,0.001600,0.002400,0.00017,0.001600
19760329,-0.004000,0.000100,0.000300,0.00017,-0.001200
19760330,-0.004200,-0.001200,-0.001600,0.00017,0.000600
19760331,0.006200,-0.001100,-0.000400,0.00017,0.000700
19760401,-0.004300,0.004400,-0.002600,0.00020,-0.000700
19760402,0.000300,0.001500,-0.002900,0.00020,0.000900
19760405,0.011500,-0.002500,0.003500,0.00020,0.006700
19760406,-0.000900,0.001100,0.002300,0.00020,-0.000600
19760407,-0.011700,0.001000,-0.005300,0.00020,-0.006200
19760408,-0.009800,-0.002000,-0.005000,0.00020,-0.005200
19760409,-0.010500,0.000200,-0.004300,0.00020,-0.007200
19760412,-0.001900,-0.003800,0.001700,0.00020,-0.001500
19760413,0.006500,-0.006300,-0.001300,0.00020,0.001600
19760414,-0.006100,0.003200,0.000300,0.00020,-0.001300
19760415,0.003300,-0.002300,0.002900,0.00020,0.003200
19760419,0.006700,-0.000300,0.003000,0.00020,0.003000
19760420,0.014600,-0.000200,0.003800,0.00020,0.007000
19760421,0.003600,0.000700,0.002300,0.00020,0.001600
19760422,-0.002000,0.002100,0.001600,0.00020,0.001200
19760423,-0.006600,0.002700,-0.001600,0.00020,-0.002200
19760426,0.000700,-0.000900,0.000500,0.00020,0.001200
19760427,-0.005200,0.000300,-0.002900,0.00020,-0.002900
19760428,0.001700,-0.002600,-0.001600,0.00020,0.000900
19760429,-0.000300,0.000900,0.002400,0.00020,0.002000
19760430,-0.004000,0.002000,0.001800,0.00020,0.000300
19760503,-0.008300,-0.000500,-0.003700,0.00019,-0.005700
19760504,0.005600,-0.003600,0.000700,0.00019,-0.000800
19760505,-0.004500,0.003400,-0.002000,0.00019,0.001200
19760506,0.002900,-0.001500,-0.002600,0.00019,0.000700
19760507,0.007600,-0.000800,-0.000200,0.00019,0.000500
19760510,0.012200,-0.005100,0.005100,0.00019,0.003300
19760511,-0.001000,0.002000,0.003000,0.00019,-0.000100
19760512,-0.001700,0.001500,-0.000800,0.00019,0.000900
19760513,-0.005600,0.002000,0.001800,0.00019,0.000100
19760514,-0.007500,0.000800,0.001600,0.00019,-0.000500
19760517,-0.002800,-0.000800,-0.002100,0.00019,-0.001400
19760518,0.001100,-0.002000,0.000900,0.00019,0.001500
19760519,-0.000500,-0.001300,0.001800,0.00019,-0.000100
19760520,0.006300,-0.001800,-0.002500,0.00019,-0.000800
19760521,-0.005400,0.001900,0.001000,0.00019,-0.001500
19760524,-0.016600,0.001300,-0.003600,0.00019,-0.004500
19760525,-0.000900,-0.003300,-0.007300,0.00019,-0.003200
19760526,-0.000600,0.001200,-0.002100,0.00019,-0.001300
19760527,-0.001100,-0.004100,-0.004300,0.00019,-0.003000
19760528,0.007300,-0.001800,0.002100,0.00019,0.000900
19760601,-0.002800,-0.000700,0.001700,0.00020,0.000400
19760602,0.002900,-0.001800,-0.000500,0.00020,-0.001600
19760603,-0.000500,-0.001000,0.000600,0.00020,-0.001000
19760604,-0.008800,0.001200,-0.002000,0.00020,-0.001700
19760607,-0.005200,-0.004200,-0.002500,0.00020,-0.004600
19760608,0.001400,-0.002000,-0.003200,0.00020,0.001600
19760609,-0.000600,0.000900,-0.000600,0.00020,-0.001000
19760610,0.007700,-0.001800,-0.000300,0.00020,-0.000600
19760611,0.011700,-0.003100,0.001200,0.00020,0.001900
19760614,0.009900,-0.001600,0.002100,0.00020,0.003500
19760615,-0.004200,0.003300,0.001200,0.00020,-0.000700
19760616,0.005500,-0.001400,0.001300,0.00020,-0.000100
19760617,0.014300,-0.004200,0.001700,0.00020,0.003700
19760618,0.001900,0.001000,0.000500,0.00020,0.001100
19760621,0.003900,-0.000700,-0.001200,0.00020,-0.001400
19760622,-0.007000,0.002100,-0.000800,0.00020,0.000200
19760623,-0.002200,-0.000400,0.000400,0.00020,-0.001300
19760624,0.005900,-0.000700,0.002300,0.00020,-0.000100
19760625,0.000100,0.002900,0.001100,0.00020,-0.000600
19760628,-0.002300,0.001500,0.000100,0.00020,-0.000800
19760629,0.003800,-0.001800,0.001700,0.00020,-0.001700
19760630,0.004600,-0.000200,0.002600,0.00020,-0.002700
19760701,-0.006700,0.003400,0.001300,0.00022,-0.001700
19760702,0.004700,0.000200,-0.000700,0.00022,-0.002100
19760706,-0.004600,0.004700,-0.000300,0.00022,-0.000200
19760707,0.002500,-0.001000,0.002700,0.00022,-0.000800
19760708,0.001500,0.001300,0.001700,0.00022,-0.000200
19760709,0.008700,-0.000400,0.000200,0.00022,-0.001100
19760712,0.007600,-0.002000,0.000800,0.00022,-0.002000
19760713,-0.002100,0.000700,0.002200,0.00022,-0.002000
19760714,0.002500,0.001900,-0.000600,0.00022,-0.002600
19760715,-0.006000,0.004700,-0.000500,0.00022,0.003500
19760716,-0.004800,0.002700,-0.001800,0.00022,-0.000100
19760719,-0.003200,-0.001100,0.003500,0.00022,-0.002000
19760720,-0.006300,-0.001300,-0.001300,0.00022,0.000800
19760721,0.000600,-0.000700,0.001600,0.00022,0.000800
19760722,0.001200,0.001200,-0.003600,0.00022,0.002200
19760723,0.001200,-0.000900,0.001700,0.00022,0.001100
19760726,-0.000800,-0.002100,0.001300,0.00022,0.000700
19760727,-0.005000,-0.000600,0.000500,0.00022,-0.002100
19760728,-0.004000,-0.002100,0.002300,0.00022,-0.000700
19760729,-0.001600,-0.001600,0.003800,0.00022,-0.000800
19760730,0.004000,-0.003900,0.001900,0.00022,0.000400
